uid,restaurant name,rating,content,Label #1,Label #2,Label #3,Label Eval
ChZDSUhNMG9nS0VJQ0FnSUNLdU1XYkVnEAE,Suki-Suki Thai Hot Pot @ SAFRA Toa Payoh,5,"Good food, great Staffs...
We have this ""table captain"" Hock something...  Who is attentive...  My friend drop a chopsticks and bowl loudly one the floor and voila!!! He rush to us and hand up another one set and rush off to another task..

Thumbs up this the service!!!",,,,
ChZDSUhNMG9nS0VJQ0FnSUMyaXN1bUdREAE,Loklok 1991’s by Daniel & Meng,3,"$1 per stick only. Price is good.
But taste is too salty especially the black sauce part, perhaps it tasted better without black sauce.
Enoki roll after fried seem to overcooked until the enoki mushroom become very small but taste good 👍 just too small.
Overall taste is good except the salty black sauce which I think they did not spread the sauce evenly.
They also provide many different dips to eat with the skews.",,,,
ChZDSUhNMG9nS0VJQ0FnSURxX0wyM2JnEAE,Ministry of Rojak,1,Extremely long waiting time (45mins) for ONE nasi goreng. All others ordering rojak got served 1st. Not recommended if you are in a rush.,,,,
ChZDSUhNMG9nS0VJQ0FnSUM2cS16RlVREAE,Springleaf Prata Place - SAFRA Jurong,5,"Yes. prata was soft like flower and the fish curry is the icing. no other curries allowed!!! or not worth it.  parking was available at 11.20am with normal car park charges.

just go for the prata",,,,
ChZDSUhNMG9nS0VJQ0FnSURhc0l6WE9nEAE,Ministry of Rojak,5,Was waiting for my order when I saw a family doing hand signs to figure out what to order. The cashier came out immediately to take their orders along the walkway while trying his best to do sign language. The food is great and the service has…compassion.,,,,
ChdDSUhNMG9nS0VJQ0FnSURVNHZpSHR3RRAB,Prata Raya,5,Egg prata is really thick and nice...the curry is also not too watery and yummy😋,,,,
ChZDSUhNMG9nS0VJQ0FnSURlOEpIUkRBEAE,Hong Kong Street Family Restaurant,5,One of the best family Chinese food restaurants I visited in Singapore the decor is simple but the food is excellent in service was great,,,,
ChZDSUhNMG9nS0VJQ0FnSUNlZ2F6TGN3EAE,PUTIEN,5,"Had dinner with family at Northpoint outlet. Very impressed by the service of 静雪 and Xiaoli. They were very cheerful and attentive to our needs. Took initiative to offer fruits and freebies and plated out the birthday cake which we bought. The team even sang song for us and prepared a hat made from balloons. After that, they helped us pack the leftovers nicely. Best service and comparable to 海底捞...",,,,
ChdDSUhNMG9nS0VJQ0FnSURlbUp1cG53RRAB,Anjana Kitchen - Best Indian Restaurant Singapore,5,Gem at west area. Only disappointing dish is that the spinach is watery and diluted. Service is not very good because they make u wait. Ordered masala tea and recheck with one of the staff but seem to ignore us. However the masala tea is very good!! Mutton murtabak has alot filling too,,,,
ChZDSUhNMG9nS0VJQ0FnSURDd19icUl3EAE,Hong Kong Street Chun Tat Kee 881 (XO) Fish Head Beehoon,5,45dollar 1 pot... Nice and wine X. O HOT POT VRY WORTH,,,,
ChZDSUhNMG9nS0VJQ0FnSUR5M183NGZREAE,Nasi Lemak Ayam Taliwang - Yishun Park Hawker Centre,2,"Rice was fragrant. But the grilled chicken was disappointing, its was tasteless and mushy (totally different from tender). Its like lifeless meat. Chilli wasnt what i expected too, there is a weird taste lingering in the mouth.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNHb19TS1d3EAE,Xi Yan Maxwell,5,"Great food at great value!
Attended a wine pairing dinner, superb!",,,,
ChdDSUhNMG9nS0VJQ0FnSURtamJ1NXZ3RRAB,ToriYard,4,"Cozy place for gathering with friends and family.

Surprisingly the skewers tasted quite good, although the price is slightly expensive than those Japanese food you can found in town like orchard area.

Best to go if you’re looking for job-crowded place for lunch. Definitely can give a try if you’re looking for beers and wine at night. 🌸🌸",,,,
ChdDSUhNMG9nS0VJQ0FnSURTd2RLS2l3RRAB,Syed Restaurant,1,"Expensive price for poor quality of food. Nasi goreng thai only 1pcs small prawn, nasi not cook consistently white rice can still be seen. Drinks haphazard, skimped on ingredients, drinking diluted teh chino....",,,,
ChZDSUhNMG9nS0VJQ0FnSUMyek1hWmVREAE,ikigai @ The Venue,1,"Waiting for 2 hours and food is cold, pls don’t come to this place",,,,
ChdDSUhNMG9nS0VJQ0FnSUNhM1lhVWtRRRAB,Shinjitsu Ramen,5,"Super value and delicious. Fresh ingredients, thin Al dente ramen with good, non MSG soup :)",,,,
ChdDSUhNMG9nS0VJQ0FnSUR3NHVDcW5BRRAB,Soi 47 Thai Food,4,"Good Thai Food in Toa Payoh. Good prices. Be prepared to queue and wait for your food. Parking is a limited because it's for season parking. Aside from that, enjoyed the food especially the Green Curry Chicken! 👍👍👍",,,,
ChdDSUhNMG9nS0VJQ0FnSUR5c0tyUmdRRRAB,Siam Square Mookata - Best Mookata Restaurant in Singapore,5,"Food quantity is good, sauces are nice and friendly staff

Staffs are prompted and courteous",,,,
ChdDSUhNMG9nS0VJQ0FnSURxcXVPUnd3RRAB,Malaysian Hup Kee Fishball Noodle (AMK),5,"Whenever am here during weekend, always see a super long Q for this stall but didn't get to try it till last weekend though there's still about 10 person in front but at least given that only 2 pax dine-in, thus waiting time is not as bad.

Loved how they are generous with the lard and fried shallots. Loved their fish cake and fish ball too as you don't get to taste lots of flour but more of the fish paste.

Coffee shop area also quite traditional with those antique kind of marble table with wooden legs and wooden round chairs.

Will definitely come back again if the Q is not that long or if I""m able to wake up super duper early for this (maybe when I got the craving). Lolxxx",,,,
ChdDSUhNMG9nS0VJQ0FnSUNtbW9uNnFBRRAB,Sinar 456 Malay Seafood,4,Wide variety of food here,,,,
ChZDSUhNMG9nS0VJQ0FnSURpbWZlN1RBEAE,Boon Tong Kee @ AMK,5,"Wait staff was very friendly. Chicken was tender, and the chicken rice was flavorful while not greasy.",,,,
ChZDSUhNMG9nS0VJQ0FnSUQ2LXFxTWRnEAE,Boon Tong Kee,1,"Outlet in Compass One with no chicken left after 730pm. Poor Business ethics and failure to provide enough number of chickens to serve customers. Wondering if customers buy chicken is like Singapore is undergoing another Circuit Breaker or end of the world. Else the outlet will only sell chicken rice at SGD$100 or One whole chicken at SGD$1000. I can't believe that the outlet does not even have chicken drumstick rice which I wanted to buy for my three year old for her dinner.
Do avoid Compass One outlet by all means if you do not want to leave Boon Tong Kee empty handed or you do not want to get deceived by price in Menu.",,,,
ChZDSUhNMG9nS0VJQ0FnSURXM2VfREpBEAE,The Malayan Council,1,"Went to the Winstedt outlet. The service don't even deserve 1 star. Very bad experience. Went to celebrate a family member's birthday but ended up waiting 2 hours before we finally got our food. Very disappointed.  The restaurant had a birthday celebration going on, so we would've understood a slight delay in preparing our orders. But the restaurant paid more attention in preparing food for the birthday event with little regard for the other paying customers. We saw more than 20 customers cancelling their orders due to the super long waiting time. The restaurant could have been better organised... or dedicate different sections of the kitchen to cater to the different types of customers (i.e. event booking and walk-in). Service sucks.",,,,
ChZDSUhNMG9nS0VJQ0FnSUR5MnZEdkl3EAE,Stall 7,5,"A pleasant find at Toa Payoh. Juicy, succulent and well seasoned chicken chop. The charred garlic bits gave crunch and punch to the aglio olio. Excellent value for the quality.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNLamNxRTJnRRAB,Fried Rice SG,2,"Very slow service. Ordered at 12.30pm and got order by 1.10pm! Waited so long took my whole lunch hours.

Update: the food is quite nice and tasty! Generous servings. Only the cooking time can be improved. 👍🏼",,,,
ChZDSUhNMG9nS0VJQ0FnSUR1LXR2OWRnEAE,Koat Aroy Authentic Thai Cuisine,4,"Lunch crowd filled this small eatery. Food is good but as its crowded, service would need some improvement
Quite authentic Thai food. It’s also affordable.
But at this industrial area, go if you are around the corner",,,,
ChZDSUhNMG9nS0VJQ0FnSURXMDQyY1V3EAE,Che' Rose Nasi Padang,4,Rendang beef is very delicious. The rice is also very fragrant.,,,,
ChZDSUhNMG9nS0VJQ0FnSUR5anNHaFhREAE,Mukjja Korean Chinese Restaurant,4,"My 2nd time eating Korean Chinese restaurant. Would say this place is the best value for $$. Ban Chan is good especially the Kimchi. Best dish of the day is the Tangsuyuk followed by Jjajangmyeon and Jjamppong.
For Tangsuyuk, the sauce and meat is better than the 1st. Jjajangmyeon the 1st is better but the onions in the sauce is more. Jjamppong tasted average. Ordered a set C for a young family of 4 is just right.",,,,
ChdDSUhNMG9nS0VJQ0FnSURPMTkyeDRBRRAB,Mad Charcoal,2,Maybe we got in on a bad day. Beef brisket was too chewy. Chicken was undercooked at some parts. Kitchen seemed a understaffed. Pasta was simple and great though.,,,,
ChZDSUhNMG9nS0VJQ0FnSURxdUlma2ZBEAE,Uno Beef House,4,Price increased $1 per steak 5 July 2021,,,,
ChZDSUhNMG9nS0VJQ0FnSUNPN0xiMFpnEAE,McDonald's,5,Very good,,,,
ChZDSUhNMG9nS0VJQ0FnSUNPMXQzQVFREAE,Shanghai Tan Pan Fried Bun,2,"Fried rice has no taste. Better go to wok hey.

Mince meat noodle is too salty. Hair will surely drop.

Pan fried bun.. overpriced, over hyped. Doesn't taste like much.

Didn't finish my food. And I'm not even particular about food.",,,,
ChdDSUhNMG9nS0VJQ0FnSURZem91OGdRRRAB,Malaysia Boleh @ Jurong Point,5,"Tons of foods to choose from. Tried most of the food here and my favourites include char kway teow, prawn noodles and kway chap!

Nicer than some authentic malaysian food that i've had in different parts of malaysia.",,,,
ChdDSUhNMG9nS0VJQ0FnSUQyeHZtZ3N3RRAB,Papa Jones BBQ and Grill,5,Ruined my expectations of hawker western food. BECAUSE ITS SO GOOD,,,,
ChdDSUhNMG9nS0VJQ0FnSUN3NllYWG13RRAB,Bangkok D.K Thai Food,5,"Third time here and it just gets better with each visit.
You have to order the grilled pork. One of the few and best I've had in sg.",,,,
ChdDSUhNMG9nS0VJQ0FnSURBeW9mOC1RRRAB,Silk Road Restaurant - Amara Singapore,5,"(Translated by Google) 2017.4.22 Revisited
I visited again last dinner because it was very delicious, the atmosphere was good and the appetizers and soup had particularly delicate tastes so I visited again. As always, delicious appetizer and shark fin soup. Other fish dishes and mapo beans were eaten, but they were too spicy to be honest. People who like spicy foods will surely be delicious. The small basket parcel was delicious, and the dessert mango pudding was delicious with a novel texture. Lunch course is $ 48 per person. It is always recommended for some reason.

Very delicious and good atmosphere and service. We had a fish course, but everything was delicious.

(Original)
2017.4.22再訪
前回ディナーでお邪魔して凄く美味しかったし、雰囲気も良く前菜とスープが特に繊細な味をしていたので再訪。相変わらず美味しい前菜とフカヒレのスープ。その他お魚料理と麻婆豆腐食べましたが辛すぎて正直耐えれなかった。辛いものが好きな人はきっとめっちゃ美味しいんでしょうけど。小籠包は普通に美味しく、デザートのマンゴープリンは斬新な食感で美味しかった。お昼のコースは一人48ドル。何故かいつもそんな混んでないしオススメです。

めっちゃ美味しいし雰囲気もサービスも良い。お魚コースを頂きましたが何を食べても美味しかった。",,,,
ChdDSUhNMG9nS0VJQ0FnSUNXOC03d25RRRAB,Eternal Garden Restaurant 永福楼,2,"Kampong chicken and duck looked and tasted overnight. All the other dishes below par. Any normal zi char outside is better. Will probably not go back there again. Actually the worst i have been to.

Pro: Super friendly staffs.
Con: The food really can't make the cut.",,,,
ChdDSUhNMG9nS0VJQ0FnSURLNnEzM3ZnRRAB,Xin Peng Chinese Restaurant,4,"Food is really not bad just that the staffs lacks EQ and abit rude. If you don't mind service and just want some food, this could be a possible choice",,,,
ChZDSUhNMG9nS0VJQ0FnSUQyNm9MZEFREAE,Boon Tong Kee @ AMK,4,"Conveniently located, so accessible with fuss-free parking, not so crowded setting, best of all consistent comfort ""chicken rice"" food!",,,,
ChdDSUhNMG9nS0VJQ0FnSUNtNG9PUXhRRRAB,Rumah Sayang,1,"We wished to bring your attention that with many years of patronage and good dinning experiences has gone to the drains.
Recently we had experienced ( many times) very rude counter staffs that were not trained in service sectors. This incidents have caused major upsets.
Hope that this bunch of jokers be replaced asap to avoid further degradation and damage to your good establishment.
Thanks
Danny Ng",,,,
ChZDSUhNMG9nS0VJQ0FnSURtaDdlUlRnEAE,94 Toa Payoh Prawn Noodle,4,Decent bowl of prawn noodle at $3.50 with generous servings of ingredients.  Includes 2 good size prawn and love the pork lard generously spread among the noodle.  Soup could be more robust but otherwise can’t really complain at this price point.,,,,
ChdDSUhNMG9nS0VJQ0FnSUNXOXVlMGdRRRAB,Elahe family restaurant,2,Food is reasonably tasty but the portions here tend to be rather small. It is also quite far away from my house.,,,,
ChZDSUhNMG9nS0VJQ0FnSURLM3NyOWN3EAE,Bangkok Street Mookata - Lor 8 Toa Payoh,4,"This mookata is quite obscure unless you're familiar with the neighbourhood. Once I was there, it was not obvious that there was a waiting line unless you ask the staff and the wait was quite long almost an hour. The wait was worth it as the food was really flavourful. There is a hawker beside which you can fuel up a little while waiting too. There were 5 of us and each of us paid about $10 excluding the drinks which was a really good deal. Not a lot of drinks selection though.",,,,
ChZDSUhNMG9nS0VJQ0FnSURtOG9pcEJREAE,Muslim Delights Malay Food and Noodles,4,"One of the good Nasi Padang in S’pore. They only serve lamb Rendang on Friday. Live the way they flavoured and spiced the meats. Vegetables are cooked just right. Long queue during peak hours. Lastly, very affordable!",,,,
